img_id,dialog,narration,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes,tag,sentiment,subjectivity,emotion,addressee,pos,svo,argument
bp_3_372_0,so we meet again...,[],"[[276.0, 58.0, 375.0, 129.0], [817.0, 238.0, 929.0, 299.0], [49.0, 736.0, 307.0, 841.0], [94.0, 1016.0, 225.0, 1083.0], [320.0, 741.0, 479.0, 804.0], [479.0, 739.0, 597.0, 802.0], [334.0, 1111.0, 469.0, 1190.0], [707.0, 761.0, 810.0, 827.0], [803.0, 890.0, 863.0, 938.0]]",[],"[[359.0, 190.0, 447.0, 285.0], [772.0, 331.0, 851.0, 417.0], [221.0, 903.0, 306.0, 1009.0], [74.0, 832.0, 183.0, 966.0], [393.0, 859.0, 441.0, 915.0], [495.0, 815.0, 576.0, 898.0], [494.0, 813.0, 558.0, 891.0], [686.0, 817.0, 731.0, 875.0], [785.0, 968.0, 825.0, 1017.0]]",GREET,0.0,0.0,"{""neutral"": 0.7573, ""surprise"": 0.0913, ""joy"": 0.0722, ""sadness"": 0.0583, ""anger"": 0.0088, ""disgust"": 0.0063, ""fear"": 0.0057}",,"[{""text"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""meet""}, {""text"": ""we"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""meet""}, {""text"": ""meet"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""meet""}, {""text"": ""again"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""meet""}, {""text"": ""..."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""meet""}]",we + meet(active) + ,The speaker might be upset or afraid because of what happened.
bp_3_372_0,"ah, my ""secret weapon.",[],"[[276.0, 58.0, 375.0, 129.0], [817.0, 238.0, 929.0, 299.0], [49.0, 736.0, 307.0, 841.0], [94.0, 1016.0, 225.0, 1083.0], [320.0, 741.0, 479.0, 804.0], [479.0, 739.0, 597.0, 802.0], [334.0, 1111.0, 469.0, 1190.0], [707.0, 761.0, 810.0, 827.0], [803.0, 890.0, 863.0, 938.0]]",[],"[[359.0, 190.0, 447.0, 285.0], [772.0, 331.0, 851.0, 417.0], [221.0, 903.0, 306.0, 1009.0], [74.0, 832.0, 183.0, 966.0], [393.0, 859.0, 441.0, 915.0], [495.0, 815.0, 576.0, 898.0], [494.0, 813.0, 558.0, 891.0], [686.0, 817.0, 731.0, 875.0], [785.0, 968.0, 825.0, 1017.0]]",GREET,-0.4,0.7,"{""neutral"": 0.6725, ""surprise"": 0.1223, ""joy"": 0.0662, ""anger"": 0.0613, ""fear"": 0.0354, ""disgust"": 0.0243, ""sadness"": 0.018}",ah,"[{""text"": ""ah"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head"": ""weapon""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""weapon""}, {""text"": ""my"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""weapon""}, {""text"": ""\"""", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""weapon""}, {""text"": ""secret"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""weapon""}, {""text"": ""weapon"", ""pos"": ""NOUN"", ""dep"": ""ROOT"", ""head"": ""weapon""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""weapon""}]",,The speaker feels negative because of the situation.
bp_3_372_0,i've thought about you a lot since katrina. i'd really like to... work with you more. develop my abilities. i think i could learn a lot from you.,[],"[[276.0, 58.0, 375.0, 129.0], [817.0, 238.0, 929.0, 299.0], [49.0, 736.0, 307.0, 841.0], [94.0, 1016.0, 225.0, 1083.0], [320.0, 741.0, 479.0, 804.0], [479.0, 739.0, 597.0, 802.0], [334.0, 1111.0, 469.0, 1190.0], [707.0, 761.0, 810.0, 827.0], [803.0, 890.0, 863.0, 938.0]]",[],"[[359.0, 190.0, 447.0, 285.0], [772.0, 331.0, 851.0, 417.0], [221.0, 903.0, 306.0, 1009.0], [74.0, 832.0, 183.0, 966.0], [393.0, 859.0, 441.0, 915.0], [495.0, 815.0, 576.0, 898.0], [494.0, 813.0, 558.0, 891.0], [686.0, 817.0, 731.0, 875.0], [785.0, 968.0, 825.0, 1017.0]]",,0.35,0.35,"{""joy"": 0.9261, ""sadness"": 0.0425, ""neutral"": 0.0146, ""surprise"": 0.0131, ""anger"": 0.0018, ""fear"": 0.0014, ""disgust"": 0.0005}",,"[{""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""thought""}, {""text"": ""'ve"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""thought""}, {""text"": ""thought"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""thought""}, {""text"": ""about"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""thought""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""pobj"", ""head"": ""about""}, {""text"": ""a"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""lot""}, {""text"": ""lot"", ""pos"": ""NOUN"", ""dep"": ""npadvmod"", ""head"": ""thought""}, {""text"": ""since"", ""pos"": ""SCONJ"", ""dep"": ""prep"", ""head"": ""lot""}, {""text"": ""katrina"", ""pos"": ""PROPN"", ""dep"": ""pobj"", ""head"": ""since""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""thought""}, {""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""like""}, {""text"": ""'d"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""like""}, {""text"": ""really"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""like""}, {""text"": ""like"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""like""}, {""text"": ""to"", ""pos"": ""PART"", ""dep"": ""aux"", ""head"": ""work""}, {""text"": ""..."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""work""}, {""text"": ""work"", ""pos"": ""VERB"", ""dep"": ""xcomp"", ""head"": ""like""}, {""text"": ""with"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""work""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""pobj"", ""head"": ""with""}, {""text"": ""more"", ""pos"": ""ADJ"", ""dep"": ""advmod"", ""head"": ""work""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""like""}, {""text"": ""develop"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""develop""}, {""text"": ""my"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""abilities""}, {""text"": ""abilities"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""develop""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""develop""}, {""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""think""}, {""text"": ""think"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""think""}, {""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""learn""}, {""text"": ""could"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""learn""}, {""text"": ""learn"", ""pos"": ""VERB"", ""dep"": ""ccomp"", ""head"": ""think""}, {""text"": ""a"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""lot""}, {""text"": ""lot"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""learn""}, {""text"": ""from"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""learn""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""pobj"", ""head"": ""from""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""think""}]",i + thought(active) + ,The speaker seems positive or satisfied with the situation.
bp_3_372_0,"i'm glad to hear that, monica.",[],"[[276.0, 58.0, 375.0, 129.0], [817.0, 238.0, 929.0, 299.0], [49.0, 736.0, 307.0, 841.0], [94.0, 1016.0, 225.0, 1083.0], [320.0, 741.0, 479.0, 804.0], [479.0, 739.0, 597.0, 802.0], [334.0, 1111.0, 469.0, 1190.0], [707.0, 761.0, 810.0, 827.0], [803.0, 890.0, 863.0, 938.0]]",[],"[[359.0, 190.0, 447.0, 285.0], [772.0, 331.0, 851.0, 417.0], [221.0, 903.0, 306.0, 1009.0], [74.0, 832.0, 183.0, 966.0], [393.0, 859.0, 441.0, 915.0], [495.0, 815.0, 576.0, 898.0], [494.0, 813.0, 558.0, 891.0], [686.0, 817.0, 731.0, 875.0], [785.0, 968.0, 825.0, 1017.0]]",INFORM,0.5,1.0,"{""joy"": 0.9939, ""surprise"": 0.0025, ""sadness"": 0.0014, ""neutral"": 0.0008, ""anger"": 0.0008, ""disgust"": 0.0004, ""fear"": 0.0003}",,"[{""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""'m""}, {""text"": ""'m"", ""pos"": ""AUX"", ""dep"": ""ROOT"", ""head"": ""'m""}, {""text"": ""glad"", ""pos"": ""ADJ"", ""dep"": ""acomp"", ""head"": ""'m""}, {""text"": ""to"", ""pos"": ""PART"", ""dep"": ""aux"", ""head"": ""hear""}, {""text"": ""hear"", ""pos"": ""VERB"", ""dep"": ""xcomp"", ""head"": ""glad""}, {""text"": ""that"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""hear""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""that""}, {""text"": ""monica"", ""pos"": ""PROPN"", ""dep"": ""npadvmod"", ""head"": ""hear""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""'m""}]",,The speaker seems positive or satisfied with the situation.
bp_3_372_0,i appreciate that you came to the wedding.,[],"[[276.0, 58.0, 375.0, 129.0], [817.0, 238.0, 929.0, 299.0], [49.0, 736.0, 307.0, 841.0], [94.0, 1016.0, 225.0, 1083.0], [320.0, 741.0, 479.0, 804.0], [479.0, 739.0, 597.0, 802.0], [334.0, 1111.0, 469.0, 1190.0], [707.0, 761.0, 810.0, 827.0], [803.0, 890.0, 863.0, 938.0]]",[],"[[359.0, 190.0, 447.0, 285.0], [772.0, 331.0, 851.0, 417.0], [221.0, 903.0, 306.0, 1009.0], [74.0, 832.0, 183.0, 966.0], [393.0, 859.0, 441.0, 915.0], [495.0, 815.0, 576.0, 898.0], [494.0, 813.0, 558.0, 891.0], [686.0, 817.0, 731.0, 875.0], [785.0, 968.0, 825.0, 1017.0]]",INFORM,0.0,0.0,"{""joy"": 0.9794, ""surprise"": 0.0128, ""sadness"": 0.0039, ""anger"": 0.0017, ""neutral"": 0.0015, ""fear"": 0.0005, ""disgust"": 0.0003}",,"[{""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""appreciate""}, {""text"": ""appreciate"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""appreciate""}, {""text"": ""that"", ""pos"": ""SCONJ"", ""dep"": ""mark"", ""head"": ""came""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""came""}, {""text"": ""came"", ""pos"": ""VERB"", ""dep"": ""ccomp"", ""head"": ""appreciate""}, {""text"": ""to"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""came""}, {""text"": ""the"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""wedding""}, {""text"": ""wedding"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""to""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""appreciate""}]",i + appreciate(active) + that you came to the wedding,The speaker might be upset or afraid because of what happened.
bp_3_372_0,"it was hard, i'll tell you that.",[],"[[276.0, 58.0, 375.0, 129.0], [817.0, 238.0, 929.0, 299.0], [49.0, 736.0, 307.0, 841.0], [94.0, 1016.0, 225.0, 1083.0], [320.0, 741.0, 479.0, 804.0], [479.0, 739.0, 597.0, 802.0], [334.0, 1111.0, 469.0, 1190.0], [707.0, 761.0, 810.0, 827.0], [803.0, 890.0, 863.0, 938.0]]",[],"[[359.0, 190.0, 447.0, 285.0], [772.0, 331.0, 851.0, 417.0], [221.0, 903.0, 306.0, 1009.0], [74.0, 832.0, 183.0, 966.0], [393.0, 859.0, 441.0, 915.0], [495.0, 815.0, 576.0, 898.0], [494.0, 813.0, 558.0, 891.0], [686.0, 817.0, 731.0, 875.0], [785.0, 968.0, 825.0, 1017.0]]",INFORM,-0.2916666666666667,0.5416666666666666,"{""sadness"": 0.5333, ""surprise"": 0.1969, ""neutral"": 0.0968, ""fear"": 0.0884, ""disgust"": 0.0583, ""anger"": 0.0163, ""joy"": 0.01}",it was hard,"[{""text"": ""it"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""was""}, {""text"": ""was"", ""pos"": ""AUX"", ""dep"": ""ccomp"", ""head"": ""tell""}, {""text"": ""hard"", ""pos"": ""ADJ"", ""dep"": ""acomp"", ""head"": ""was""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""tell""}, {""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""tell""}, {""text"": ""'ll"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""tell""}, {""text"": ""tell"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""tell""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""dative"", ""head"": ""tell""}, {""text"": ""that"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""tell""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""tell""}]",i + tell(active) + that,The speaker feels negative because of the situation.
bp_3_372_0,"speaking of which, where is your wife...?",[],"[[276.0, 58.0, 375.0, 129.0], [817.0, 238.0, 929.0, 299.0], [49.0, 736.0, 307.0, 841.0], [94.0, 1016.0, 225.0, 1083.0], [320.0, 741.0, 479.0, 804.0], [479.0, 739.0, 597.0, 802.0], [334.0, 1111.0, 469.0, 1190.0], [707.0, 761.0, 810.0, 827.0], [803.0, 890.0, 863.0, 938.0]]",[],"[[359.0, 190.0, 447.0, 285.0], [772.0, 331.0, 851.0, 417.0], [221.0, 903.0, 306.0, 1009.0], [74.0, 832.0, 183.0, 966.0], [393.0, 859.0, 441.0, 915.0], [495.0, 815.0, 576.0, 898.0], [494.0, 813.0, 558.0, 891.0], [686.0, 817.0, 731.0, 875.0], [785.0, 968.0, 825.0, 1017.0]]",WHY_QUESTION,0.0,0.0,"{""neutral"": 0.7823, ""surprise"": 0.1355, ""disgust"": 0.0219, ""sadness"": 0.0204, ""anger"": 0.0196, ""fear"": 0.0188, ""joy"": 0.0016}",speaking of which,"[{""text"": ""speaking"", ""pos"": ""VERB"", ""dep"": ""advcl"", ""head"": ""is""}, {""text"": ""of"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""speaking""}, {""text"": ""which"", ""pos"": ""PRON"", ""dep"": ""pobj"", ""head"": ""of""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""is""}, {""text"": ""where"", ""pos"": ""SCONJ"", ""dep"": ""advmod"", ""head"": ""is""}, {""text"": ""is"", ""pos"": ""AUX"", ""dep"": ""ROOT"", ""head"": ""is""}, {""text"": ""your"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""wife""}, {""text"": ""wife"", ""pos"": ""NOUN"", ""dep"": ""nsubj"", ""head"": ""is""}, {""text"": ""..."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""is""}, {""text"": ""?"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""is""}]",,The speaker might be upset or afraid because of what happened.
bp_3_372_0,at the embassy.,[],"[[276.0, 58.0, 375.0, 129.0], [817.0, 238.0, 929.0, 299.0], [49.0, 736.0, 307.0, 841.0], [94.0, 1016.0, 225.0, 1083.0], [320.0, 741.0, 479.0, 804.0], [479.0, 739.0, 597.0, 802.0], [334.0, 1111.0, 469.0, 1190.0], [707.0, 761.0, 810.0, 827.0], [803.0, 890.0, 863.0, 938.0]]",[],"[[359.0, 190.0, 447.0, 285.0], [772.0, 331.0, 851.0, 417.0], [221.0, 903.0, 306.0, 1009.0], [74.0, 832.0, 183.0, 966.0], [393.0, 859.0, 441.0, 915.0], [495.0, 815.0, 576.0, 898.0], [494.0, 813.0, 558.0, 891.0], [686.0, 817.0, 731.0, 875.0], [785.0, 968.0, 825.0, 1017.0]]",INFORM,0.0,0.0,"{""neutral"": 0.4039, ""sadness"": 0.3269, ""fear"": 0.1178, ""anger"": 0.0799, ""surprise"": 0.0337, ""disgust"": 0.0329, ""joy"": 0.0049}",,"[{""text"": ""at"", ""pos"": ""ADP"", ""dep"": ""ROOT"", ""head"": ""at""}, {""text"": ""the"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""embassy""}, {""text"": ""embassy"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""at""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""at""}]",,The speaker might be upset or afraid because of what happened.
bp_3_372_0,oh.,[],"[[276.0, 58.0, 375.0, 129.0], [817.0, 238.0, 929.0, 299.0], [49.0, 736.0, 307.0, 841.0], [94.0, 1016.0, 225.0, 1083.0], [320.0, 741.0, 479.0, 804.0], [479.0, 739.0, 597.0, 802.0], [334.0, 1111.0, 469.0, 1190.0], [707.0, 761.0, 810.0, 827.0], [803.0, 890.0, 863.0, 938.0]]",[],"[[359.0, 190.0, 447.0, 285.0], [772.0, 331.0, 851.0, 417.0], [221.0, 903.0, 306.0, 1009.0], [74.0, 832.0, 183.0, 966.0], [393.0, 859.0, 441.0, 915.0], [495.0, 815.0, 576.0, 898.0], [494.0, 813.0, 558.0, 891.0], [686.0, 817.0, 731.0, 875.0], [785.0, 968.0, 825.0, 1017.0]]",FEEDBACK,0.0,0.0,"{""neutral"": 0.4979, ""sadness"": 0.2455, ""surprise"": 0.2005, ""disgust"": 0.0228, ""joy"": 0.0159, ""fear"": 0.0128, ""anger"": 0.0046}",,"[{""text"": ""oh"", ""pos"": ""INTJ"", ""dep"": ""ROOT"", ""head"": ""oh""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""oh""}]",,The speaker might be upset or afraid because of what happened.
bp_3_373_0,...about registration.,[],"[[373.0, 33.0, 501.0, 74.0]]",[],"[[279.0, 55.0, 348.0, 145.0]]",INFORM,0.0,0.0,"{""neutral"": 0.7846, ""surprise"": 0.0879, ""sadness"": 0.0549, ""fear"": 0.0451, ""anger"": 0.0125, ""joy"": 0.0097, ""disgust"": 0.0054}",,"[{""text"": ""..."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""about""}, {""text"": ""about"", ""pos"": ""ADP"", ""dep"": ""ROOT"", ""head"": ""about""}, {""text"": ""registration"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""about""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""about""}]",,The speaker might be upset or afraid because of what happened.
bp_3_374_0,you were saying?,[],"[[518.0, 12.0, 609.0, 59.0]]",[],"[[347.0, 14.0, 529.0, 201.0]]",WHY_QUESTION,0.0,0.0,"{""surprise"": 0.7677, ""anger"": 0.0984, ""neutral"": 0.0601, ""disgust"": 0.0561, ""fear"": 0.0064, ""sadness"": 0.0058, ""joy"": 0.0056}",,"[{""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""saying""}, {""text"": ""were"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""saying""}, {""text"": ""saying"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""saying""}, {""text"": ""?"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""saying""}]",you + saying(active) + ,The speaker might be upset or afraid because of what happened.
bp_3_375_0,"wow, what a finish!",[],"[[311.0, 39.0, 397.0, 99.0]]",[],"[[428.0, 52.0, 575.0, 205.0]]",,0.125,1.0,"{""surprise"": 0.9706, ""joy"": 0.0087, ""neutral"": 0.0071, ""anger"": 0.0042, ""disgust"": 0.0035, ""sadness"": 0.0034, ""fear"": 0.0026}",wow,"[{""text"": ""wow"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head"": ""finish""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""wow""}, {""text"": ""what"", ""pos"": ""PRON"", ""dep"": ""det"", ""head"": ""finish""}, {""text"": ""a"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""finish""}, {""text"": ""finish"", ""pos"": ""NOUN"", ""dep"": ""ROOT"", ""head"": ""finish""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""finish""}]",,The speaker might be upset or afraid because of what happened.
bp_3_375_3,"look, are you okay? because i'm going to look for reed now.",[],"[[29.0, 6.0, 181.0, 55.0], [103.0, 59.0, 197.0, 121.0]]",[],"[[80.0, 183.0, 132.0, 259.0], [223.0, 142.0, 300.0, 221.0]]",,0.5,0.5,"{""anger"": 0.3882, ""neutral"": 0.2068, ""joy"": 0.1479, ""surprise"": 0.1006, ""disgust"": 0.0764, ""fear"": 0.0486, ""sadness"": 0.0316}",look,"[{""text"": ""look"", ""pos"": ""VERB"", ""dep"": ""advcl"", ""head"": ""are""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""are""}, {""text"": ""are"", ""pos"": ""AUX"", ""dep"": ""ROOT"", ""head"": ""are""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""are""}, {""text"": ""okay"", ""pos"": ""ADJ"", ""dep"": ""acomp"", ""head"": ""are""}, {""text"": ""?"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""are""}, {""text"": ""because"", ""pos"": ""SCONJ"", ""dep"": ""mark"", ""head"": ""going""}, {""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""going""}, {""text"": ""'m"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""going""}, {""text"": ""going"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""going""}, {""text"": ""to"", ""pos"": ""PART"", ""dep"": ""aux"", ""head"": ""look""}, {""text"": ""look"", ""pos"": ""VERB"", ""dep"": ""xcomp"", ""head"": ""going""}, {""text"": ""for"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""look""}, {""text"": ""reed"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""for""}, {""text"": ""now"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""look""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""going""}]",i + going(active) + to look for reed now,The speaker seems positive or satisfied with the situation.
bp_3_375_3,"oh...i'm fine. i need to look for my husband, too.",[],"[[29.0, 6.0, 181.0, 55.0], [103.0, 59.0, 197.0, 121.0]]",[],"[[80.0, 183.0, 132.0, 259.0], [223.0, 142.0, 300.0, 221.0]]",,0.4166666666666667,0.5,"{""sadness"": 0.7398, ""neutral"": 0.1122, ""fear"": 0.0458, ""joy"": 0.0411, ""surprise"": 0.0338, ""anger"": 0.0164, ""disgust"": 0.0109}",,"[{""text"": ""oh"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head"": ""fine""}, {""text"": ""..."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""oh""}, {""text"": ""i'm"", ""pos"": ""PROPN"", ""dep"": ""intj"", ""head"": ""oh""}, {""text"": ""fine"", ""pos"": ""ADJ"", ""dep"": ""ROOT"", ""head"": ""fine""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""fine""}, {""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""need""}, {""text"": ""need"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""need""}, {""text"": ""to"", ""pos"": ""PART"", ""dep"": ""aux"", ""head"": ""look""}, {""text"": ""look"", ""pos"": ""VERB"", ""dep"": ""xcomp"", ""head"": ""need""}, {""text"": ""for"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""look""}, {""text"": ""my"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""husband""}, {""text"": ""husband"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""for""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""look""}, {""text"": ""too"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""look""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""need""}]","i + need(active) + to look for my husband , too",The speaker seems positive or satisfied with the situation.
bp_3_375_4,"wow, did you know he was that strong? i mean he's hercules, but still--",[],"[[14.0, 1.0, 194.0, 58.0], [194.0, 4.0, 355.0, 71.0]]",[],"[[82.0, 126.0, 170.0, 237.0], [195.0, 97.0, 306.0, 229.0]]",,0.07361111111111111,0.8069444444444445,"{""surprise"": 0.9732, ""disgust"": 0.0075, ""neutral"": 0.0059, ""anger"": 0.0045, ""fear"": 0.0041, ""joy"": 0.0027, ""sadness"": 0.0021}",wow,"[{""text"": ""wow"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head"": ""know""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""wow""}, {""text"": ""did"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""know""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""know""}, {""text"": ""know"", ""pos"": ""VERB"", ""dep"": ""parataxis"", ""head"": ""was""}, {""text"": ""he"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""was""}, {""text"": ""was"", ""pos"": ""AUX"", ""dep"": ""ROOT"", ""head"": ""was""}, {""text"": ""that"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""strong""}, {""text"": ""strong"", ""pos"": ""ADJ"", ""dep"": ""acomp"", ""head"": ""was""}, {""text"": ""?"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""was""}, {""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""mean""}, {""text"": ""mean"", ""pos"": ""VERB"", ""dep"": ""parataxis"", ""head"": ""'s""}, {""text"": ""he"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""'s""}, {""text"": ""'s"", ""pos"": ""AUX"", ""dep"": ""ROOT"", ""head"": ""'s""}, {""text"": ""hercules"", ""pos"": ""NOUN"", ""dep"": ""attr"", ""head"": ""'s""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""'s""}, {""text"": ""but"", ""pos"": ""CCONJ"", ""dep"": ""cc"", ""head"": ""'s""}, {""text"": ""still--"", ""pos"": ""ADP"", ""dep"": ""conj"", ""head"": ""'s""}]",wow + know(active) + he was that strong,The speaker might be upset or afraid because of what happened.
