id,url,label_animals,label_setting,label_consequences,label_climateaction,label_type
15459,https://pbs.twimg.com/media/EApCIZ1XUAYf_00.jpg,,,human rights,,
15460,https://pbs.twimg.com/media/EAo9C4hUcAA_qQ2.jpg,,,covid & general health,,
15461,https://pbs.twimg.com/media/EAo2tUtXkAE1WF2.png,,,covid & general health,,
15462,https://pbs.twimg.com/media/EAoyfapX4AEZ-XK.jpg,,,biodiversity loss,,
15463,https://pbs.twimg.com/media/EAokYitUEAAPWZ2.jpg,,"Forest, jungle",drought,,
15464,https://pbs.twimg.com/media/EAoWn3rXYAEYNKv.jpg,,,other consequences,Sustainable energy,
15465,https://pbs.twimg.com/media/EAoZA2iUwAI7qxI.jpg,,,covid & general health,,
15466,https://pbs.twimg.com/media/EAoQPKRVAAEbqTq.jpg,,"Arctic, Antarctic",wildfires,,
15467,https://pbs.twimg.com/media/EAoJxSvUcAA5-wU.jpg,,Other nature,biodiversity loss,,
15468,https://pbs.twimg.com/media/EAoFkFJWwAYOWj-.jpg,,,biodiversity loss,,
15469,https://pbs.twimg.com/media/EAnzfmwUcAEhHxk.png,,,covid & general health,,
15470,https://pbs.twimg.com/media/EAnyCYhXkAExSAp.jpg,,,biodiversity loss,,
15471,https://pbs.twimg.com/media/EAnxKl0W4AUJ6dM.jpg,,,biodiversity loss,,
15472,https://pbs.twimg.com/media/EAnxFtOXUAAfS8T.jpg,,,rising temperature,,
15473,https://pbs.twimg.com/media/EAnu3elW4AAkYpW.jpg,,,biodiversity loss,,
15474,https://pbs.twimg.com/media/EAnAQXcUwAIg1HK.jpg,,,melting ice,,
15475,https://pbs.twimg.com/media/EAmtXL-UwAAFOqV.jpg,,,covid & general health,,
15476,https://pbs.twimg.com/media/EAmsXuyUwAE46UW.jpg,,Other nature,biodiversity loss,,
15477,https://pbs.twimg.com/media/EAwkB4aWwAA2lQ6.jpg,,,floods,,
15478,https://pbs.twimg.com/media/EAvtlf4XUAAqtrv.jpg,,,covid & general health,,
15479,https://pbs.twimg.com/media/EAvI9W5XoAA3BXU.jpg,,,covid & general health,,
15480,https://pbs.twimg.com/media/EAvFqzXXsAEcQ9h.jpg,,Indoor space,biodiversity loss,,
15481,https://pbs.twimg.com/media/EAlBItmXUAAz7dQ.jpg,,,wildfires,Sustainable energy,
15482,https://pbs.twimg.com/media/EAuQ3goWwAA33n1.jpg,,,wildfires,,
15483,https://pbs.twimg.com/media/EAuNdMgXUAA5dj3.jpg,,"Ocean, coastal",other consequences,,
15484,https://pbs.twimg.com/media/EAuGQPqXYAAb3YQ.jpg,,,sea level rise,,
15485,https://pbs.twimg.com/media/EAuBb4sWsAEF_ve.jpg,,,human rights,,
15486,https://pbs.twimg.com/media/EAt6NDUW4AA4KCb.jpg,,,human rights,,
15487,https://pbs.twimg.com/media/EAt58ovXsAA5L47.jpg,,,human rights,,
15488,https://pbs.twimg.com/media/EAt41jFXUAAns74.jpg,,,human rights,,
15489,https://pbs.twimg.com/media/EAt4hNtWsAAlayX.jpg,,,drought,,
15490,https://pbs.twimg.com/media/EAt4ZTdWsAAzBPM.jpg,,,human rights,,
15491,https://pbs.twimg.com/media/EApcwV9X4AEjO2d.jpg,,,biodiversity loss,,
15492,https://pbs.twimg.com/media/EAt12UkXYAAb7Z7.jpg,,,other extreme weather events,,
15493,https://pbs.twimg.com/media/EAtunDIU4AE107T.jpg,,,floods,,
15494,https://pbs.twimg.com/media/EAtj3y_WwAAuMTW.jpg,,,biodiversity loss,,
15495,https://pbs.twimg.com/media/EAtAirkVAAAkJay.jpg,,"Arctic, Antarctic",wildfires,,
15496,https://pbs.twimg.com/media/EAs3efQU4AAxrA1.png,,,covid & general health,,
15497,https://pbs.twimg.com/media/EAsY7sdUYAY2iwO.jpg,,Desert,biodiversity loss,Sustainable energy,
15498,https://pbs.twimg.com/media/EAsXnnxW4AADQzo.png,,,floods,,
15499,https://pbs.twimg.com/media/EAsSjiUVAAcmH5R.jpg,,,covid & general health,,
15500,https://pbs.twimg.com/media/EAr5ADWVAAsnU3O.jpg,,Industrial,other consequences,,
15501,https://pbs.twimg.com/media/EAr45jNUEAgX3tQ.jpg,,Agricultural/rural,rising temperature,Sustainable energy,
15502,https://pbs.twimg.com/media/EA16bILXYAE0i1p.jpg,,,wildfires,,
15503,https://pbs.twimg.com/media/EA12qBuWwAA2cMB.jpg,,,wildfires,,
15504,https://pbs.twimg.com/media/EA1VnkBXsAEdWdd.jpg,,Desert,wildfires,,
15505,https://pbs.twimg.com/media/EA1Gg6PXUAQCMuR.jpg,,,wildfires,,
15506,https://pbs.twimg.com/media/EA0tL0LW4AA8j9y.jpg,,,other extreme weather events,,
15507,https://pbs.twimg.com/media/EAlKYHpXkAAs_en.jpg,,"Forest, jungle",drought,Sustainable energy,
15508,https://pbs.twimg.com/media/EAVAXDJXsAALlUN.png,,,drought,,
15509,https://pbs.twimg.com/media/EA08NH4UEAAajdQ.png,,,covid & general health,,
15510,https://pbs.twimg.com/media/EAlJlL8XoAEYjFJ.jpg,,"Forest, jungle",drought,Sustainable energy,
15511,https://pbs.twimg.com/media/EA0vmdyVAAACkCv.jpg,,Other nature,floods,,
15512,https://pbs.twimg.com/media/EA0vA9cX4AsMZLn.jpg,,,biodiversity loss,,
15513,https://pbs.twimg.com/media/EA0uO9vXkAIAI__.jpg,,,other consequences,Politics,
15514,https://pbs.twimg.com/media/EA0pel4WkAEQwMi.jpg,,,floods,,
15515,https://pbs.twimg.com/media/EA0Dh6XWwAAze2e.jpg,,,floods,,
15516,https://pbs.twimg.com/media/EA0CeyyWsAINSdE.jpg,,"Arctic, Antarctic",melting ice,,
15517,https://pbs.twimg.com/media/EAz984BXkAE_Yok.png,,,drought,,
15518,https://pbs.twimg.com/media/EAz3oeeXsAAZ5q6.jpg,,,other extreme weather events,,
15519,https://pbs.twimg.com/media/EAz1onJXkAAAzfH.jpg,,,floods,,
15520,https://pbs.twimg.com/media/EAzgq8AWwAETD3t.jpg,,Other nature,biodiversity loss,,
15521,https://pbs.twimg.com/media/EAzdIBwXUAEdwT8.jpg,,,covid & general health,,
15522,https://pbs.twimg.com/media/EAzVcIDXYAA8Ljv.jpg,,"Forest, jungle",biodiversity loss,,
15523,https://pbs.twimg.com/media/EAzPmAoWkAAUV7X.jpg,,Other nature,rising temperature,Politics,
15524,https://pbs.twimg.com/media/EAy-3dIWsAAcoIH.jpg,,,covid & general health,,
15525,https://pbs.twimg.com/media/EAy9gRoU4AAkzXI.jpg,,,drought,,
15526,https://pbs.twimg.com/media/EAy7ZjOWsAAIowF.jpg,,,floods,,
15527,https://pbs.twimg.com/media/EAy6NmGXoAA6T64.jpg,,,floods,,
15528,https://pbs.twimg.com/media/EAymNlZXYAUhA7L.jpg,,,melting ice,,
15529,https://pbs.twimg.com/media/EAykehHX4AEyxSZ.jpg,,,wildfires,,
15530,https://pbs.twimg.com/media/EAyid-9WwAA_Kym.jpg,,,other extreme weather events,,
15531,https://pbs.twimg.com/media/EAyfvUEWkAA24Lz.jpg,,,floods,,
15532,https://pbs.twimg.com/media/EAyYKi6WsAAXvJO.jpg,,,rising temperature,,
15533,https://pbs.twimg.com/media/EAyL-oXUwAA5h12.jpg,,,floods,,
15534,https://pbs.twimg.com/media/EAyDlh0XUAAvojo.jpg,,,biodiversity loss,,
15535,https://pbs.twimg.com/media/EAyBxGiXUAAJktD.jpg,,"Ocean, coastal",rising temperature,,
15536,https://pbs.twimg.com/media/EAx6moPXUAE0F1N.jpg,,,human rights,,
15537,https://pbs.twimg.com/media/EAx45UgUEAUqleA.jpg,,,covid & general health,,
15538,https://pbs.twimg.com/media/EAxxjXyXUAMMO9E.jpg,,,other extreme weather events,,
15539,https://pbs.twimg.com/media/EAveLQZUcAAOoGQ.jpg,,,wildfires,,
15540,https://pbs.twimg.com/media/D8A5BMkX4AAS9gK.jpg,,,human rights,,Photo
15541,https://pbs.twimg.com/media/D8A28AMXsAI2Sx2.jpg,,,human rights,,Illustration
15542,https://pbs.twimg.com/media/D8Ah4XQW4AEkAYi.jpg,,,rising temperature,,
15543,https://pbs.twimg.com/media/D71IieWXUAcfidq.jpg,,,other extreme weather events,,
15544,https://pbs.twimg.com/media/D8AMzizX4AEt4W0.jpg,,,sea level rise,,
15545,https://pbs.twimg.com/media/D7__gfYXUAAxeqU.png,,,floods,,
15546,https://pbs.twimg.com/media/D7_-GyuXoAAhjZq.jpg,,,floods,,
15547,https://pbs.twimg.com/media/D7_6LV7XsAAHerQ.jpg,,Other nature,covid & general health,,
15548,https://pbs.twimg.com/media/D7_l3YBX4AAyW05.jpg,,,biodiversity loss,,
15549,https://pbs.twimg.com/media/D7-9RUxWsAI7tPv.jpg,,,wildfires,,
15550,https://pbs.twimg.com/media/D7-5Jg2W4AAXP-B.jpg,,,covid & general health,Sustainable energy,
15551,https://pbs.twimg.com/media/D7-oNXfUwAA00nB.png,,,floods,,
15552,https://pbs.twimg.com/media/D7-fo4-WwAM6_kE.jpg,,,covid & general health,Sustainable energy,
15553,https://pbs.twimg.com/media/D7-XPfGXsAUYswe.jpg,,,sea level rise,,
15554,https://pbs.twimg.com/media/D7-JitMWkAAn2aW.jpg,,,human rights,Sustainable energy,
15555,https://pbs.twimg.com/media/D76IwImWkAA6rvS.png,,,biodiversity loss,,
15556,https://pbs.twimg.com/media/D79SizBXoAAoP8A.jpg,,,human rights,Sustainable energy,
15557,https://pbs.twimg.com/media/D79B14VXoAAVX4T.jpg,,,biodiversity loss,,
15558,https://pbs.twimg.com/media/D78tkM7U0AAX-KU.png,,"Forest, jungle",drought,,
15559,https://pbs.twimg.com/media/D78s63aU8AAKKFo.jpg,,,biodiversity loss,,
15560,https://pbs.twimg.com/media/D78e2V0UIAAQ_ZX.jpg,,,biodiversity loss,,
15561,https://pbs.twimg.com/media/D78FG5_U0AEhJxM.jpg,,Agricultural/rural,drought,,
15562,https://pbs.twimg.com/media/D8F6JkoVUAAuJGA.jpg,,,floods,,
15563,https://pbs.twimg.com/media/D7XCl0cWsAEow2z.jpg,,,wildfires,,
15564,https://pbs.twimg.com/media/D8F0wlkW4AMaiLb.jpg,,Other nature,covid & general health,,
15565,https://pbs.twimg.com/media/D8FAzR5W4AEQ5G4.jpg,,,drought,,
15566,https://pbs.twimg.com/media/D8E_VqXXkAAoAYO.jpg,,,human rights,,
15567,https://pbs.twimg.com/media/D8Ex6tDXkAE8D-5.jpg,,,floods,,
15568,https://pbs.twimg.com/media/D8ElH8IWwAA7_ch.png,,,wildfires,,
15569,https://pbs.twimg.com/media/D8EYx0iXsAAs5v-.jpg,,Other nature,melting ice,,
15570,https://pbs.twimg.com/media/D8EVi5JXsAAOWK2.jpg,,Other nature,biodiversity loss,,
15571,https://pbs.twimg.com/media/D8EUQwLWwAAM8XC.jpg,,,covid & general health,,
15572,https://pbs.twimg.com/media/D8D50H5WkAU_m6D.jpg,,,biodiversity loss,,
15573,https://pbs.twimg.com/media/D8DpHnnUYAArS1Y.jpg,,,other extreme weather events,,
15574,https://pbs.twimg.com/media/D8DCntCXYAAi7VH.jpg,,,biodiversity loss,,
15575,https://pbs.twimg.com/media/D8C3jGPWkAAjr9K.jpg,,Other nature,biodiversity loss,,
15576,https://pbs.twimg.com/media/D8CQwY5XkAAw8dO.jpg,,,floods,,
15577,https://pbs.twimg.com/media/D7503XRXsAM-gnc.jpg,,Other nature,biodiversity loss,,
15578,https://pbs.twimg.com/media/D750rfQWkAEA_na.jpg,,Other nature,biodiversity loss,Sustainable energy,
15579,https://pbs.twimg.com/media/D8K-ZCRXkAAVPEY.jpg,,Other nature,covid & general health,,
15580,https://pbs.twimg.com/media/D8K0aLLWwAExYXt.jpg,,Other nature,biodiversity loss,,
15581,https://pbs.twimg.com/media/D8KuvioXoAce0NY.jpg,,,covid & general health,,
15582,https://pbs.twimg.com/media/D8Kl9OaWkAMCV9W.jpg,,,floods,,
15583,https://pbs.twimg.com/media/D8KfVmbUwAADjZr.jpg,,,biodiversity loss,,
15584,https://pbs.twimg.com/media/D8KeA_uUYAEli2l.jpg,,,rising temperature,,
15585,https://pbs.twimg.com/media/D8A2JU_XkAIS00m.jpg,,"Forest, jungle",drought,Sustainable energy,
15586,https://pbs.twimg.com/media/D8KVtk0XUAAQydI.jpg,,Other nature,biodiversity loss,,
15587,https://pbs.twimg.com/media/D8KNZVmW4AIHEsX.jpg,,"Ocean, coastal",biodiversity loss,,
15588,https://pbs.twimg.com/media/D8KNFj4XkAEsOTh.jpg,,,human rights,,
15589,https://pbs.twimg.com/media/D8KLjDPWkAAYBfP.jpg,,,biodiversity loss,,
15590,https://pbs.twimg.com/media/D8J-thcXkAsb4aW.jpg,,,biodiversity loss,,
15591,https://pbs.twimg.com/media/D8J85-LXoAANbbV.jpg,,,covid & general health,Sustainable energy,
15592,https://pbs.twimg.com/media/D8J84ueWkAA1AvD.jpg,,,floods,,
15593,https://pbs.twimg.com/media/D8J5bAHXYAA2mqR.jpg,,,covid & general health,Sustainable energy,
15594,https://pbs.twimg.com/media/D8Jx3m6X4AA7Osg.jpg,,Other nature,covid & general health,Sustainable energy,
15595,https://pbs.twimg.com/media/D8JsTPNXYAALZDR.jpg,,,human rights,,
15596,https://pbs.twimg.com/media/D8JkXSSW4AAm9RT.jpg,,Other nature,covid & general health,Sustainable energy,
15597,https://pbs.twimg.com/media/D754lNrXUAAr1es.jpg,,Other nature,biodiversity loss,,
15598,https://pbs.twimg.com/media/D8JcDR0XsAINKWs.jpg,,,drought,,
15599,https://pbs.twimg.com/media/D8JbtQfX4AA_HRF.jpg,,,rising temperature,,
15600,https://pbs.twimg.com/media/D8JVnyjX4AI3xk3.jpg,,,biodiversity loss,,
15601,https://pbs.twimg.com/media/D8JSSOiWkAIz1HK.jpg,,"Ocean, coastal",rising temperature,,
15602,https://pbs.twimg.com/media/D8JMomyWwAEuJ5W.jpg,,Other nature,human rights,,
15603,https://pbs.twimg.com/media/D8JKDdiU0AYCr90.jpg,,,other extreme weather events,,
15604,https://pbs.twimg.com/media/D8JB2L3XUAA1OzO.jpg,,,floods,,
15605,https://pbs.twimg.com/media/D8I6Y3lWwAApbux.jpg,,Other nature,covid & general health,,
15606,https://pbs.twimg.com/media/D8Iy5FqUcAEYmLQ.jpg,,,wildfires,,
15607,https://pbs.twimg.com/media/D8It4v-XsAEt_x3.jpg,,,other extreme weather events,,
15608,https://pbs.twimg.com/media/D8Itnl0WsAEzM1_.jpg,,,biodiversity loss,,
15609,https://pbs.twimg.com/media/D8IrvrrWsAAW6ta.jpg,,Agricultural/rural,biodiversity loss,,
15610,https://pbs.twimg.com/media/D8IqWx_X4AE6vsm.jpg,,,rising temperature,,
15611,https://pbs.twimg.com/media/D8IjSPJXoAAyi3c.jpg,,,biodiversity loss,,
15612,https://pbs.twimg.com/media/D8IjX_1XkAAD-03.jpg,,,drought,,
15613,https://pbs.twimg.com/media/D8ISfQGW4AAADZb.jpg,,,covid & general health,,
15614,https://pbs.twimg.com/media/D8IQEa4XUAAw6r8.jpg,,"Ocean, coastal",floods,,
15615,https://pbs.twimg.com/media/D7pLf8oW4AURD_c.jpg,,,other consequences,,
15616,https://pbs.twimg.com/media/D754QuxXUAUxWN6.jpg,,Other nature,biodiversity loss,,
15617,https://pbs.twimg.com/media/D8HttbTWkAETPLi.jpg,,,rising temperature,,
15618,https://pbs.twimg.com/media/D8Hs8QuUcAIKVAc.jpg,,,covid & general health,,
15619,https://pbs.twimg.com/media/D8HoMcNV4AEbst2.jpg,,,biodiversity loss,,
15620,https://pbs.twimg.com/media/D8Hly1mXUAAcn8M.jpg,,,covid & general health,,
15621,https://pbs.twimg.com/media/D8HCOdUUIAEx4oi.png,,,other extreme weather events,,
15622,https://pbs.twimg.com/media/D8GW028W4AA33-W.jpg,,,biodiversity loss,Sustainable energy,
15623,https://pbs.twimg.com/media/D8QWZI_WkAAXxSW.jpg,,,covid & general health,,
15624,https://pbs.twimg.com/media/D8QTDsEXYAA2grX.jpg,,,drought,,
15625,https://pbs.twimg.com/media/D8QLV0VWkAAFeLZ.jpg,,,covid & general health,,
15626,https://pbs.twimg.com/media/D8QA5dHXoAAy8f_.jpg,,,floods,,
15627,https://pbs.twimg.com/media/D8P9mumXoAEtUZS.jpg,,,covid & general health,,
15628,https://pbs.twimg.com/media/D8P2IduXsAA13XZ.jpg,,,covid & general health,,
15629,https://pbs.twimg.com/media/D8PZG8vU0AAhAWc.jpg,,,wildfires,,
15630,https://pbs.twimg.com/media/D8PX9ZZVsAAceUh.jpg,,,wildfires,,
15631,https://pbs.twimg.com/media/D8PVGYaVUAERQOd.jpg,,,floods,,
15632,https://pbs.twimg.com/media/D8POA0rWsAAVzLu.jpg,,,biodiversity loss,Politics,
15633,https://pbs.twimg.com/media/D8O9vl2WwAATg92.jpg,,Other nature,covid & general health,Sustainable energy,
15634,https://pbs.twimg.com/media/D8O7AKJXYAEjBAt.jpg,,Other nature,covid & general health,Sustainable energy,
15635,https://pbs.twimg.com/media/D8O4t1HXYAAHzN3.jpg,,,covid & general health,,
15636,https://pbs.twimg.com/media/D8O3SUuUcAA4Mfq.jpg,,,wildfires,,
15637,https://pbs.twimg.com/media/D8Oz8-nVsAADuYu.jpg,,,wildfires,,
15638,https://pbs.twimg.com/media/D8OuJ12XkAA2d1a.jpg,,,biodiversity loss,,
15639,https://pbs.twimg.com/media/D6jvPPmVUAAwcFd.jpg,,,biodiversity loss,,
15640,https://pbs.twimg.com/media/D8OqQgKX4AMh7cR.png,,,drought,,
15641,https://pbs.twimg.com/media/D8OpJl_XkAASWjY.jpg,,"Ocean, coastal",biodiversity loss,,
15642,https://pbs.twimg.com/media/D8OpJOiW4AUkqnb.jpg,,Other nature,covid & general health,Sustainable energy,
15643,https://pbs.twimg.com/media/D8Om2tzWkAE1HZN.jpg,,Other nature,covid & general health,Sustainable energy,
15644,https://pbs.twimg.com/media/D8OlAwtW4AEsT_M.jpg,,,human rights,,
15645,https://pbs.twimg.com/media/D8Og6IQWkAEfsEM.jpg,,,covid & general health,Sustainable energy,
15646,https://pbs.twimg.com/media/D8OTxRhUcAARsJ7.jpg,,Other nature,biodiversity loss,,
15647,https://pbs.twimg.com/media/D8ORQY2XUAEhCEo.jpg,,,floods,,
15648,https://pbs.twimg.com/media/D8OKyjTUEAAuEtF.png,,,covid & general health,,
15649,https://pbs.twimg.com/media/D8OFcQxXYAA6iLU.jpg,,,covid & general health,,
15650,https://pbs.twimg.com/media/D8N9eJMXkAAH3Tc.jpg,,,covid & general health,,
15651,https://pbs.twimg.com/media/D8N9YSSXYAAqsiV.jpg,,,covid & general health,,
15652,https://pbs.twimg.com/media/D8N9PqqW4AAg9fA.jpg,,,biodiversity loss,,
15653,https://pbs.twimg.com/media/D8N8cPfV4AAVpir.jpg,,Agricultural/rural,floods,,
15654,https://pbs.twimg.com/media/D8N0DmGXUAADlWr.png,,,other extreme weather events,,
15655,https://pbs.twimg.com/media/D8Nw1b-X4AEDu4i.jpg,,,human rights,,
15656,https://pbs.twimg.com/media/D8NwJwyVsAAT4ag.jpg,,Other nature,covid & general health,,
15657,https://pbs.twimg.com/media/D8NgbT0XYAEaHLi.jpg,,,floods,,
15658,https://pbs.twimg.com/media/D8NZRXPXsAAZFvG.jpg,,,other extreme weather events,,
15659,https://pbs.twimg.com/media/D8NZgNPW4AA61qV.jpg,,,other consequences,,
15660,https://pbs.twimg.com/media/D8NVkuOXYAE97nS.jpg,,,biodiversity loss,,
15661,https://pbs.twimg.com/media/D8NU7BsXUAAZh9M.jpg,,Other nature,covid & general health,Sustainable energy,
15662,https://pbs.twimg.com/media/D8NTyiaXUAAua7B.jpg,,,biodiversity loss,,
15663,https://pbs.twimg.com/media/D8NGom7WsAEPWfG.jpg,,,covid & general health,,
15664,https://pbs.twimg.com/media/D8M_sNMXkAAoJtG.jpg,,,human rights,,
15665,https://pbs.twimg.com/media/D8MuFmFXkAArJcm.jpg,,,biodiversity loss,,
15666,https://pbs.twimg.com/media/D8MnDm1XoAE929w.jpg,,,covid & general health,,
15667,https://pbs.twimg.com/media/D8Ml6QIUEAAk8-K.jpg,,,human rights,,
15668,https://pbs.twimg.com/media/D8MgE2TXUAEfywD.jpg,,,biodiversity loss,,
15669,https://pbs.twimg.com/media/D8MVLvaXsAAG1NZ.jpg,,,covid & general health,Sustainable energy,
15670,https://pbs.twimg.com/media/D8MKHwnVUAAR9-4.jpg,,,covid & general health,,
15671,https://pbs.twimg.com/media/D8VUPVhUEAAgEc1.jpg,,Agricultural/rural,covid & general health,,
15672,https://pbs.twimg.com/media/D8VLTFyUYAAlp85.jpg,,Other nature,other consequences,Sustainable energy,
15673,https://pbs.twimg.com/media/D8UzDEWVUAEYuAM.jpg,,,human rights,,
15674,https://pbs.twimg.com/media/D8UrWHdVUAA2s5q.jpg,,,wildfires,,
15675,https://pbs.twimg.com/media/D8UjMYUUYAAayT6.jpg,,,covid & general health,,
15676,https://pbs.twimg.com/media/D8UdwVvUEAAqbBz.jpg,,,floods,,
15677,https://pbs.twimg.com/media/D8Ub2PMV4AAR_Lp.jpg,,Other nature,biodiversity loss,,
15678,https://pbs.twimg.com/media/D8UbBCaUcAAlihS.jpg,,Other nature,covid & general health,Sustainable energy,
15679,https://pbs.twimg.com/media/D8UZpYhUwAEJD-_.jpg,,,other extreme weather events,,
15680,https://pbs.twimg.com/media/D8UZasSU0AI3Rqw.jpg,,,covid & general health,Sustainable energy,
15681,https://pbs.twimg.com/media/D8UVTRzVsAARtcJ.png,,,drought,,
15682,https://pbs.twimg.com/media/D8UUzTIV4AABvKZ.jpg,,Other nature,biodiversity loss,,
15683,https://pbs.twimg.com/media/D8UP6NlVUAE3hkS.png,,Other nature,covid & general health,,
15684,https://pbs.twimg.com/media/D8UPY2DV4AAEESi.jpg,,,human rights,,
15685,https://pbs.twimg.com/media/D8UO2gqUYAA1ntq.jpg,,,human rights,,
15686,https://pbs.twimg.com/media/D8UN60_U0AAQ6zZ.jpg,,,wildfires,,
15687,https://pbs.twimg.com/media/D8UJEzHUwAAdS4p.jpg,,,biodiversity loss,,
15688,https://pbs.twimg.com/media/D8UImceVUAAXkue.jpg,,,floods,,
15689,https://pbs.twimg.com/media/D8UDk5VVsAEHx94.jpg,,,other consequences,,
15690,https://pbs.twimg.com/media/D8UCVkaVsAA4cIR.jpg,,Other nature,covid & general health,Sustainable energy,
15691,https://pbs.twimg.com/media/D8UCUC6UwAA-DTY.jpg,,,biodiversity loss,,
15692,https://pbs.twimg.com/media/D8T723RU0AAF4ds.jpg,,,covid & general health,,
15693,https://pbs.twimg.com/media/D8Ty9ybUcAAEtt_.jpg,,Other nature,covid & general health,Sustainable energy,
15694,https://pbs.twimg.com/media/D8TyvNBVUAcL47Y.jpg,,,other extreme weather events,,
15695,https://pbs.twimg.com/media/D8TwcnyU8AEP6W2.jpg,,,covid & general health,,
15696,https://pbs.twimg.com/media/D8Tu3N_UcAAmH3X.jpg,,"Forest, jungle",biodiversity loss,,
15697,https://pbs.twimg.com/media/D8TlemCV4AAr0yv.jpg,,Other nature,covid & general health,,
15698,https://pbs.twimg.com/media/D8Tji-CUYAAQPR6.jpg,,,human rights,,
15699,https://pbs.twimg.com/media/D8TZ7TWU0AIUamv.jpg,,,other consequences,,
15700,https://pbs.twimg.com/media/D8TY7hYV4AECKKq.jpg,,,drought,,
15701,https://pbs.twimg.com/media/D8TTKETX4AAAt49.jpg,,,covid & general health,Sustainable energy,
15702,https://pbs.twimg.com/media/D8TLqF1X4AIhk6q.png,,,floods,,
15703,https://pbs.twimg.com/media/D8TKBpAV4AAQ1yf.jpg,,Other nature,covid & general health,,
15704,https://pbs.twimg.com/media/D8TI-r1XsAIEvez.png,,,other extreme weather events,,
15705,https://pbs.twimg.com/media/D8TIKS4X4AA1Tpb.jpg,,Agricultural/rural,biodiversity loss,,
15706,https://pbs.twimg.com/media/D8S_YqLXoAAfaE-.jpg,,,other consequences,Sustainable energy,
15707,https://pbs.twimg.com/media/D8aMCqIWwAIJG6W.jpg,,,floods,,
15708,https://pbs.twimg.com/media/D8aJ97dXoBc8dkd.jpg,,,covid & general health,,
15709,https://pbs.twimg.com/media/D8ZvmMNXoAAk12a.jpg,,,covid & general health,Sustainable energy,
15710,https://pbs.twimg.com/media/D8Zmw0jW4AYsr4r.jpg,,,biodiversity loss,,
15711,https://pbs.twimg.com/media/D8ZfdUtWsAAz3zE.jpg,,,other extreme weather events,,
15712,https://pbs.twimg.com/media/D8ZXh5JWwAU6ZLV.jpg,,,wildfires,,
15713,https://pbs.twimg.com/media/D8ZbOV-XoAEj_ou.jpg,,,covid & general health,,
15714,https://pbs.twimg.com/media/D8ZapxyXoAEqam9.jpg,,,covid & general health,Politics,
15715,https://pbs.twimg.com/media/D8ZQ_QdVUAAhPx6.jpg,,,covid & general health,,
15716,https://pbs.twimg.com/media/D8ZPC56WwAUR9FL.jpg,,,biodiversity loss,,
15717,https://pbs.twimg.com/media/D8ZIPEtXkAAYdx4.jpg,,,covid & general health,Sustainable energy,
15718,https://pbs.twimg.com/media/D8ZEzrBWkAAAfXD.jpg,,,human rights,,
15719,https://pbs.twimg.com/media/D8Y-YcYXUAAMI6l.jpg,,,wildfires,,
15720,https://pbs.twimg.com/media/D8Y-ckYXoAMfKe0.jpg,,,covid & general health,,
15721,https://pbs.twimg.com/media/D8Y2JSwWsAY3uyk.jpg,,Other nature,covid & general health,Sustainable energy,
15722,https://pbs.twimg.com/media/D8Y1O1yXsAEUQK8.jpg,,Other nature,covid & general health,Sustainable energy,
15723,https://pbs.twimg.com/media/D8Y1OzsWkAAPNYu.jpg,,,covid & general health,Sustainable energy,
15724,https://pbs.twimg.com/media/D8YyhEtXoAImALI.jpg,,Other nature,covid & general health,,
15725,https://pbs.twimg.com/media/D8YryBYW4AA65hp.jpg,,,biodiversity loss,Sustainable energy,
15726,https://pbs.twimg.com/media/D8YYMf2XYAEpYwq.jpg,,Other nature,covid & general health,,
15727,https://pbs.twimg.com/media/D8YSBAbX4AAKarG.jpg,,,biodiversity loss,,
15728,https://pbs.twimg.com/media/D8YI8WsU0AAlT2C.jpg,,"Arctic, Antarctic",melting ice,,
15729,https://pbs.twimg.com/media/D8YN3VjWkAAsCvz.jpg,,,floods,,
15730,https://pbs.twimg.com/media/D8YKb8LWsAIeVu8.jpg,,,biodiversity loss,,
15731,https://pbs.twimg.com/media/D8YHRV9WkAAHCYj.jpg,,,sea level rise,,
15732,https://pbs.twimg.com/media/D8YEBszWkAI6vYZ.jpg,,Other nature,biodiversity loss,,
15733,https://pbs.twimg.com/media/D8XwesaXUAE7NQK.png,,,human rights,,
15734,https://pbs.twimg.com/media/D8XtuwAXkAAtGD2.jpg,,,other consequences,,
15735,https://pbs.twimg.com/media/D8Xr_KCXsAAXrnb.jpg,,,covid & general health,,
15736,https://pbs.twimg.com/media/D8XkzpjXkAUM2Nk.jpg,,,biodiversity loss,,
15737,https://pbs.twimg.com/media/D8XmCRxXkAEV_GG.jpg,,,biodiversity loss,,
15738,https://pbs.twimg.com/media/D8Xktu6WkAEFQku.jpg,,,drought,Sustainable energy,
15739,https://pbs.twimg.com/media/D8XbhYQXkAY32BR.jpg,,,biodiversity loss,,
15740,https://pbs.twimg.com/media/D8XixOdXYAEHPZy.jpg,,,biodiversity loss,,
15741,https://pbs.twimg.com/media/D8XYM1UXkAAPhOr.jpg,,,human rights,,
15742,https://pbs.twimg.com/media/D8XVdy2XsAAeWvS.jpg,,,biodiversity loss,,
15743,https://pbs.twimg.com/media/D8XMQfTW4AA1mRd.jpg,,,human rights,,
15744,https://pbs.twimg.com/media/D8XDfBVXUAAEibP.jpg,,,covid & general health,,
15745,https://pbs.twimg.com/media/D8W0fxLXYAA2KjC.jpg,,,rising temperature,Sustainable energy,
